filename,augmentation,level,achieved_snr_db
675cf8fa-4b1ce8b9.jpg,rain,5,6.44
675cf8fa-4b1ce8b9.jpg,rain,6,5.12
675cf8fa-4b1ce8b9.jpg,rain,7,4.08
675cf8fa-4b1ce8b9.jpg,rain,8,3.23
675cf8fa-4b1ce8b9.jpg,rain,9,2.49
67faeadf-eb09a636.jpg,motion_blur,1,36.79
67faeadf-eb09a636.jpg,motion_blur,2,31.55
67faeadf-eb09a636.jpg,motion_blur,3,28.6
67faeadf-eb09a636.jpg,motion_blur,4,26.7
67faeadf-eb09a636.jpg,motion_blur,5,25.36
67faeadf-eb09a636.jpg,motion_blur,6,24.36
67faeadf-eb09a636.jpg,motion_blur,7,23.58
67faeadf-eb09a636.jpg,motion_blur,8,22.95
67faeadf-eb09a636.jpg,motion_blur,9,22.43
67faeadf-eb09a636.jpg,low_light,1,9.44
67faeadf-eb09a636.jpg,low_light,2,7.21
67faeadf-eb09a636.jpg,low_light,3,5.42
67faeadf-eb09a636.jpg,low_light,4,4.01
67faeadf-eb09a636.jpg,low_light,5,2.87
67faeadf-eb09a636.jpg,low_light,6,1.94
67faeadf-eb09a636.jpg,low_light,7,1.19
67faeadf-eb09a636.jpg,low_light,8,0.61
67faeadf-eb09a636.jpg,low_light,9,0.18
67faeadf-eb09a636.jpg,rain,1,22.72
67faeadf-eb09a636.jpg,rain,2,16.31
67faeadf-eb09a636.jpg,rain,3,11.97
67faeadf-eb09a636.jpg,rain,4,9.47
67faeadf-eb09a636.jpg,rain,5,7.67
67faeadf-eb09a636.jpg,rain,6,6.36
67faeadf-eb09a636.jpg,rain,7,5.31
67faeadf-eb09a636.jpg,rain,8,4.45
67faeadf-eb09a636.jpg,rain,9,3.71
691be377-5dbc29ee.jpg,motion_blur,1,36.59
691be377-5dbc29ee.jpg,motion_blur,2,32.32
691be377-5dbc29ee.jpg,motion_blur,3,30.36
691be377-5dbc29ee.jpg,motion_blur,4,29.14
691be377-5dbc29ee.jpg,motion_blur,5,28.23
691be377-5dbc29ee.jpg,motion_blur,6,27.52
691be377-5dbc29ee.jpg,motion_blur,7,26.94
691be377-5dbc29ee.jpg,motion_blur,8,26.44
691be377-5dbc29ee.jpg,motion_blur,9,26.0
691be377-5dbc29ee.jpg,low_light,1,10.52
691be377-5dbc29ee.jpg,low_light,2,7.83
691be377-5dbc29ee.jpg,low_light,3,5.8
691be377-5dbc29ee.jpg,low_light,4,4.25
691be377-5dbc29ee.jpg,low_light,5,3.04
691be377-5dbc29ee.jpg,low_light,6,2.04
691be377-5dbc29ee.jpg,low_light,7,1.25
691be377-5dbc29ee.jpg,low_light,8,0.64
691be377-5dbc29ee.jpg,low_light,9,0.2
691be377-5dbc29ee.jpg,rain,1,22.92
691be377-5dbc29ee.jpg,rain,2,18.9
691be377-5dbc29ee.jpg,rain,3,14.85
691be377-5dbc29ee.jpg,rain,4,12.49
691be377-5dbc29ee.jpg,rain,5,10.82
691be377-5dbc29ee.jpg,rain,6,9.6
691be377-5dbc29ee.jpg,rain,7,8.66
691be377-5dbc29ee.jpg,rain,8,7.9
691be377-5dbc29ee.jpg,rain,9,7.25
692f1303-05178963.jpg,motion_blur,1,33.3
692f1303-05178963.jpg,motion_blur,2,28.56
692f1303-05178963.jpg,motion_blur,3,26.4
692f1303-05178963.jpg,motion_blur,4,25.12
692f1303-05178963.jpg,motion_blur,5,24.24
692f1303-05178963.jpg,motion_blur,6,23.59
692f1303-05178963.jpg,motion_blur,7,23.08
692f1303-05178963.jpg,motion_blur,8,22.64
692f1303-05178963.jpg,motion_blur,9,22.27
692f1303-05178963.jpg,low_light,1,10.11
692f1303-05178963.jpg,low_light,2,7.6
692f1303-05178963.jpg,low_light,3,5.67
692f1303-05178963.jpg,low_light,4,4.17
692f1303-05178963.jpg,low_light,5,2.98
692f1303-05178963.jpg,low_light,6,2.0
692f1303-05178963.jpg,low_light,7,1.23
692f1303-05178963.jpg,low_light,8,0.63
692f1303-05178963.jpg,low_light,9,0.19
692f1303-05178963.jpg,rain,1,20.98
692f1303-05178963.jpg,rain,2,15.82
692f1303-05178963.jpg,rain,3,12.28
692f1303-05178963.jpg,rain,4,10.07
692f1303-05178963.jpg,rain,5,8.45
692f1303-05178963.jpg,rain,6,7.25
692f1303-05178963.jpg,rain,7,6.28
692f1303-05178963.jpg,rain,8,5.5
692f1303-05178963.jpg,rain,9,4.82
692f9b08-bdbbd729.jpg,motion_blur,1,38.47
692f9b08-bdbbd729.jpg,motion_blur,2,33.45
692f9b08-bdbbd729.jpg,motion_blur,3,31.03
692f9b08-bdbbd729.jpg,motion_blur,4,29.58
692f9b08-bdbbd729.jpg,motion_blur,5,28.53
692f9b08-bdbbd729.jpg,motion_blur,6,27.7
692f9b08-bdbbd729.jpg,motion_blur,7,27.02
692f9b08-bdbbd729.jpg,motion_blur,8,26.45
692f9b08-bdbbd729.jpg,motion_blur,9,25.96
692f9b08-bdbbd729.jpg,low_light,1,10.21
692f9b08-bdbbd729.jpg,low_light,2,7.69
692f9b08-bdbbd729.jpg,low_light,3,5.73
692f9b08-bdbbd729.jpg,low_light,4,4.21
692f9b08-bdbbd729.jpg,low_light,5,3.01
692f9b08-bdbbd729.jpg,low_light,6,2.02
692f9b08-bdbbd729.jpg,low_light,7,1.24
692f9b08-bdbbd729.jpg,low_light,8,0.64
692f9b08-bdbbd729.jpg,low_light,9,0.19
692f9b08-bdbbd729.jpg,rain,1,21.44
692f9b08-bdbbd729.jpg,rain,2,17.08
692f9b08-bdbbd729.jpg,rain,3,13.59
692f9b08-bdbbd729.jpg,rain,4,11.37
692f9b08-bdbbd729.jpg,rain,5,9.73
692f9b08-bdbbd729.jpg,rain,6,8.51
692f9b08-bdbbd729.jpg,rain,7,7.54
692f9b08-bdbbd729.jpg,rain,8,6.74
692f9b08-bdbbd729.jpg,rain,9,6.06
69bfbe31-5ee2a642.jpg,motion_blur,1,30.62
69bfbe31-5ee2a642.jpg,motion_blur,2,26.14
69bfbe31-5ee2a642.jpg,motion_blur,3,24.28
69bfbe31-5ee2a642.jpg,motion_blur,4,23.19
69bfbe31-5ee2a642.jpg,motion_blur,5,22.42
69bfbe31-5ee2a642.jpg,motion_blur,6,21.82
69bfbe31-5ee2a642.jpg,motion_blur,7,21.28
69bfbe31-5ee2a642.jpg,motion_blur,8,20.79
69bfbe31-5ee2a642.jpg,motion_blur,9,20.36
69bfbe31-5ee2a642.jpg,low_light,1,9.65
69bfbe31-5ee2a642.jpg,low_light,2,7.31
69bfbe31-5ee2a642.jpg,low_light,3,5.48
69bfbe31-5ee2a642.jpg,low_light,4,4.04
69bfbe31-5ee2a642.jpg,low_light,5,2.9
69bfbe31-5ee2a642.jpg,low_light,6,1.95
69bfbe31-5ee2a642.jpg,low_light,7,1.2
69bfbe31-5ee2a642.jpg,low_light,8,0.61
69bfbe31-5ee2a642.jpg,low_light,9,0.18
69bfbe31-5ee2a642.jpg,rain,1,22.84
69bfbe31-5ee2a642.jpg,rain,2,17.37
69bfbe31-5ee2a642.jpg,rain,3,13.17
69bfbe31-5ee2a642.jpg,rain,4,10.69
69bfbe31-5ee2a642.jpg,rain,5,8.92
69bfbe31-5ee2a642.jpg,rain,6,7.63
69bfbe31-5ee2a642.jpg,rain,7,6.61
69bfbe31-5ee2a642.jpg,rain,8,5.76
69bfbe31-5ee2a642.jpg,rain,9,5.03
69cf7667-68f59649.jpg,motion_blur,1,33.06
69cf7667-68f59649.jpg,motion_blur,2,28.42
69cf7667-68f59649.jpg,motion_blur,3,26.55
69cf7667-68f59649.jpg,motion_blur,4,25.54
69cf7667-68f59649.jpg,motion_blur,5,24.83
69cf7667-68f59649.jpg,motion_blur,6,24.27
69cf7667-68f59649.jpg,motion_blur,7,23.79
69cf7667-68f59649.jpg,motion_blur,8,23.39
69cf7667-68f59649.jpg,motion_blur,9,23.04
69cf7667-68f59649.jpg,low_light,1,10.17
69cf7667-68f59649.jpg,low_light,2,7.64
69cf7667-68f59649.jpg,low_light,3,5.69
69cf7667-68f59649.jpg,low_light,4,4.18
69cf7667-68f59649.jpg,low_light,5,2.99
69cf7667-68f59649.jpg,low_light,6,2.01
69cf7667-68f59649.jpg,low_light,7,1.23
69cf7667-68f59649.jpg,low_light,8,0.63
69cf7667-68f59649.jpg,low_light,9,0.19
69cf7667-68f59649.jpg,rain,1,21.84
69cf7667-68f59649.jpg,rain,2,17.06
69cf7667-68f59649.jpg,rain,3,13.36
69cf7667-68f59649.jpg,rain,4,11.1
69cf7667-68f59649.jpg,rain,5,9.45
69cf7667-68f59649.jpg,rain,6,8.23
69cf7667-68f59649.jpg,rain,7,7.26
69cf7667-68f59649.jpg,rain,8,6.48
69cf7667-68f59649.jpg,rain,9,5.79
69cf7667-7eb40860.jpg,motion_blur,1,33.73
69cf7667-7eb40860.jpg,motion_blur,2,28.65
69cf7667-7eb40860.jpg,motion_blur,3,26.23
69cf7667-7eb40860.jpg,motion_blur,4,24.86
69cf7667-7eb40860.jpg,motion_blur,5,23.95
69cf7667-7eb40860.jpg,motion_blur,6,23.24
69cf7667-7eb40860.jpg,motion_blur,7,22.63
69cf7667-7eb40860.jpg,motion_blur,8,22.11
69cf7667-7eb40860.jpg,motion_blur,9,21.69
69cf7667-7eb40860.jpg,low_light,1,9.53
69cf7667-7eb40860.jpg,low_light,2,7.21
69cf7667-7eb40860.jpg,low_light,3,5.41
69cf7667-7eb40860.jpg,low_light,4,3.99
69cf7667-7eb40860.jpg,low_light,5,2.86
69cf7667-7eb40860.jpg,low_light,6,1.93
69cf7667-7eb40860.jpg,low_light,7,1.18
69cf7667-7eb40860.jpg,low_light,8,0.6
69cf7667-7eb40860.jpg,low_light,9,0.19
69cf7667-7eb40860.jpg,rain,1,19.77
69cf7667-7eb40860.jpg,rain,2,13.88
69cf7667-7eb40860.jpg,rain,3,10.45
69cf7667-7eb40860.jpg,rain,4,8.35
69cf7667-7eb40860.jpg,rain,5,6.8
69cf7667-7eb40860.jpg,rain,6,5.66
69cf7667-7eb40860.jpg,rain,7,4.76
69cf7667-7eb40860.jpg,rain,8,4.01
69cf7667-7eb40860.jpg,rain,9,3.36
6a44fb9a-05a3dd18.jpg,motion_blur,1,34.02
6a44fb9a-05a3dd18.jpg,motion_blur,2,29.35
6a44fb9a-05a3dd18.jpg,motion_blur,3,27.47
6a44fb9a-05a3dd18.jpg,motion_blur,4,26.33
6a44fb9a-05a3dd18.jpg,motion_blur,5,25.41
6a44fb9a-05a3dd18.jpg,motion_blur,6,24.64
6a44fb9a-05a3dd18.jpg,motion_blur,7,23.99
6a44fb9a-05a3dd18.jpg,motion_blur,8,23.43
6a44fb9a-05a3dd18.jpg,motion_blur,9,22.96
6a44fb9a-05a3dd18.jpg,low_light,1,9.95
6a44fb9a-05a3dd18.jpg,low_light,2,7.51
6a44fb9a-05a3dd18.jpg,low_light,3,5.61
6a44fb9a-05a3dd18.jpg,low_light,4,4.13
6a44fb9a-05a3dd18.jpg,low_light,5,2.96
6a44fb9a-05a3dd18.jpg,low_light,6,1.99
6a44fb9a-05a3dd18.jpg,low_light,7,1.22
6a44fb9a-05a3dd18.jpg,low_light,8,0.62
6a44fb9a-05a3dd18.jpg,low_light,9,0.19
6a44fb9a-05a3dd18.jpg,rain,1,21.32
6a44fb9a-05a3dd18.jpg,rain,2,16.58
6a44fb9a-05a3dd18.jpg,rain,3,13.01
6a44fb9a-05a3dd18.jpg,rain,4,10.79
6a44fb9a-05a3dd18.jpg,rain,5,9.17
6a44fb9a-05a3dd18.jpg,rain,6,7.96
6a44fb9a-05a3dd18.jpg,rain,7,7.0
6a44fb9a-05a3dd18.jpg,rain,8,6.22
6a44fb9a-05a3dd18.jpg,rain,9,5.53
6a793e80-4f5e207f.jpg,motion_blur,1,38.17
6a793e80-4f5e207f.jpg,motion_blur,2,33.33
6a793e80-4f5e207f.jpg,motion_blur,3,31.0
6a793e80-4f5e207f.jpg,motion_blur,4,29.58
6a793e80-4f5e207f.jpg,motion_blur,5,28.55
6a793e80-4f5e207f.jpg,motion_blur,6,27.74
6a793e80-4f5e207f.jpg,motion_blur,7,27.08
6a793e80-4f5e207f.jpg,motion_blur,8,26.52
6a793e80-4f5e207f.jpg,motion_blur,9,26.03
6a793e80-4f5e207f.jpg,low_light,1,10.89
6a793e80-4f5e207f.jpg,low_light,2,8.08
6a793e80-4f5e207f.jpg,low_light,3,5.97
6a793e80-4f5e207f.jpg,low_light,4,4.37
6a793e80-4f5e207f.jpg,low_light,5,3.12
6a793e80-4f5e207f.jpg,low_light,6,2.09
6a793e80-4f5e207f.jpg,low_light,7,1.28
6a793e80-4f5e207f.jpg,low_light,8,0.66
6a793e80-4f5e207f.jpg,low_light,9,0.2
6a793e80-4f5e207f.jpg,rain,1,23.29
6a793e80-4f5e207f.jpg,rain,2,19.96
6a793e80-4f5e207f.jpg,rain,3,15.56
6a793e80-4f5e207f.jpg,rain,4,13.0
6a793e80-4f5e207f.jpg,rain,5,11.16
6a793e80-4f5e207f.jpg,rain,6,9.86
6a793e80-4f5e207f.jpg,rain,7,8.85
6a793e80-4f5e207f.jpg,rain,8,8.06
6a793e80-4f5e207f.jpg,rain,9,7.35
6a82c0d6-b31f6b90.jpg,motion_blur,1,35.72
6a82c0d6-b31f6b90.jpg,motion_blur,2,30.68
6a82c0d6-b31f6b90.jpg,motion_blur,3,28.31
6a82c0d6-b31f6b90.jpg,motion_blur,4,26.89
6a82c0d6-b31f6b90.jpg,motion_blur,5,25.87
6a82c0d6-b31f6b90.jpg,motion_blur,6,25.08
6a82c0d6-b31f6b90.jpg,motion_blur,7,24.47
6a82c0d6-b31f6b90.jpg,motion_blur,8,23.99
6a82c0d6-b31f6b90.jpg,motion_blur,9,23.63
6a82c0d6-b31f6b90.jpg,low_light,1,9.93
6a82c0d6-b31f6b90.jpg,low_light,2,7.47
6a82c0d6-b31f6b90.jpg,low_light,3,5.58
6a82c0d6-b31f6b90.jpg,low_light,4,4.1
6a82c0d6-b31f6b90.jpg,low_light,5,2.94
6a82c0d6-b31f6b90.jpg,low_light,6,1.97
6a82c0d6-b31f6b90.jpg,low_light,7,1.21
6a82c0d6-b31f6b90.jpg,low_light,8,0.62
6a82c0d6-b31f6b90.jpg,low_light,9,0.19
6a82c0d6-b31f6b90.jpg,rain,1,22.13
6a82c0d6-b31f6b90.jpg,rain,2,17.48
6a82c0d6-b31f6b90.jpg,rain,3,13.58
6a82c0d6-b31f6b90.jpg,rain,4,11.2
6a82c0d6-b31f6b90.jpg,rain,5,9.46
6a82c0d6-b31f6b90.jpg,rain,6,8.19
6a82c0d6-b31f6b90.jpg,rain,7,7.18
6a82c0d6-b31f6b90.jpg,rain,8,6.37
6a82c0d6-b31f6b90.jpg,rain,9,5.68
6a8d218d-14e4fa28.jpg,motion_blur,1,36.99
6a8d218d-14e4fa28.jpg,motion_blur,2,32.18
6a8d218d-14e4fa28.jpg,motion_blur,3,30.1
6a8d218d-14e4fa28.jpg,motion_blur,4,28.94
6a8d218d-14e4fa28.jpg,motion_blur,5,28.13
6a8d218d-14e4fa28.jpg,motion_blur,6,27.5
6a8d218d-14e4fa28.jpg,motion_blur,7,26.96
6a8d218d-14e4fa28.jpg,motion_blur,8,26.48
6a8d218d-14e4fa28.jpg,motion_blur,9,26.06
6a8d218d-14e4fa28.jpg,low_light,1,10.68
6a8d218d-14e4fa28.jpg,low_light,2,7.94
6a8d218d-14e4fa28.jpg,low_light,3,5.88
6a8d218d-14e4fa28.jpg,low_light,4,4.31
6a8d218d-14e4fa28.jpg,low_light,5,3.07
6a8d218d-14e4fa28.jpg,low_light,6,2.06
6a8d218d-14e4fa28.jpg,low_light,7,1.27
6a8d218d-14e4fa28.jpg,low_light,8,0.65
6a8d218d-14e4fa28.jpg,low_light,9,0.2
6a8d218d-14e4fa28.jpg,rain,1,23.36
6a8d218d-14e4fa28.jpg,rain,2,19.68
6a8d218d-14e4fa28.jpg,rain,3,15.3
6a8d218d-14e4fa28.jpg,rain,4,12.76
6a8d218d-14e4fa28.jpg,rain,5,10.94
6a8d218d-14e4fa28.jpg,rain,6,9.63
6a8d218d-14e4fa28.jpg,rain,7,8.61
6a8d218d-14e4fa28.jpg,rain,8,7.81
6a8d218d-14e4fa28.jpg,rain,9,7.11
6ad110c3-789e7724.jpg,motion_blur,1,29.9
6ad110c3-789e7724.jpg,motion_blur,2,24.91
6ad110c3-789e7724.jpg,motion_blur,3,22.64
6ad110c3-789e7724.jpg,motion_blur,4,21.3
6ad110c3-789e7724.jpg,motion_blur,5,20.37
6ad110c3-789e7724.jpg,motion_blur,6,19.7
6ad110c3-789e7724.jpg,motion_blur,7,19.19
6ad110c3-789e7724.jpg,motion_blur,8,18.77
6ad110c3-789e7724.jpg,motion_blur,9,18.41
6ad110c3-789e7724.jpg,low_light,1,9.26
6ad110c3-789e7724.jpg,low_light,2,7.13
6ad110c3-789e7724.jpg,low_light,3,5.39
6ad110c3-789e7724.jpg,low_light,4,3.99
6ad110c3-789e7724.jpg,low_light,5,2.87
6ad110c3-789e7724.jpg,low_light,6,1.93
6ad110c3-789e7724.jpg,low_light,7,1.19
6ad110c3-789e7724.jpg,low_light,8,0.6
6ad110c3-789e7724.jpg,low_light,9,0.18
6ad110c3-789e7724.jpg,rain,1,20.85
6ad110c3-789e7724.jpg,rain,2,13.17
6ad110c3-789e7724.jpg,rain,3,9.39
6ad110c3-789e7724.jpg,rain,4,7.08
6ad110c3-789e7724.jpg,rain,5,5.4
6ad110c3-789e7724.jpg,rain,6,4.15
6ad110c3-789e7724.jpg,rain,7,3.13
6ad110c3-789e7724.jpg,rain,8,2.3
6ad110c3-789e7724.jpg,rain,9,1.57
6b15392a-3a1699fd.jpg,motion_blur,1,31.87
6b15392a-3a1699fd.jpg,motion_blur,2,27.2
6b15392a-3a1699fd.jpg,motion_blur,3,25.2
6b15392a-3a1699fd.jpg,motion_blur,4,24.0
6b15392a-3a1699fd.jpg,motion_blur,5,23.11
6b15392a-3a1699fd.jpg,motion_blur,6,22.42
6b15392a-3a1699fd.jpg,motion_blur,7,21.85
6b15392a-3a1699fd.jpg,motion_blur,8,21.37
6b15392a-3a1699fd.jpg,motion_blur,9,20.95
6b15392a-3a1699fd.jpg,low_light,1,8.74
6b15392a-3a1699fd.jpg,low_light,2,6.64
6b15392a-3a1699fd.jpg,low_light,3,5.0
6b15392a-3a1699fd.jpg,low_light,4,3.7
6b15392a-3a1699fd.jpg,low_light,5,2.66
6b15392a-3a1699fd.jpg,low_light,6,1.8
6b15392a-3a1699fd.jpg,low_light,7,1.1
6b15392a-3a1699fd.jpg,low_light,8,0.56
6b15392a-3a1699fd.jpg,low_light,9,0.17
6b15392a-3a1699fd.jpg,rain,1,18.46
6b15392a-3a1699fd.jpg,rain,2,14.13
6b15392a-3a1699fd.jpg,rain,3,10.78
6b15392a-3a1699fd.jpg,rain,4,8.59
6b15392a-3a1699fd.jpg,rain,5,6.96
6b15392a-3a1699fd.jpg,rain,6,5.73
6b15392a-3a1699fd.jpg,rain,7,4.76
6b15392a-3a1699fd.jpg,rain,8,3.99
6b15392a-3a1699fd.jpg,rain,9,3.36
6b784eee-0a5a2c89.jpg,motion_blur,1,32.55
6b784eee-0a5a2c89.jpg,motion_blur,2,27.69
6b784eee-0a5a2c89.jpg,motion_blur,3,25.53
6b784eee-0a5a2c89.jpg,motion_blur,4,24.18
6b784eee-0a5a2c89.jpg,motion_blur,5,23.18
6b784eee-0a5a2c89.jpg,motion_blur,6,22.42
6b784eee-0a5a2c89.jpg,motion_blur,7,21.83
6b784eee-0a5a2c89.jpg,motion_blur,8,21.35
6b784eee-0a5a2c89.jpg,motion_blur,9,20.95
6b784eee-0a5a2c89.jpg,low_light,1,10.09
6b784eee-0a5a2c89.jpg,low_light,2,7.55
6b784eee-0a5a2c89.jpg,low_light,3,5.62
6b784eee-0a5a2c89.jpg,low_light,4,4.13
6b784eee-0a5a2c89.jpg,low_light,5,2.95
6b784eee-0a5a2c89.jpg,low_light,6,1.99
6b784eee-0a5a2c89.jpg,low_light,7,1.22
6b784eee-0a5a2c89.jpg,low_light,8,0.62
6b784eee-0a5a2c89.jpg,low_light,9,0.19
6b784eee-0a5a2c89.jpg,rain,1,21.99
6b784eee-0a5a2c89.jpg,rain,2,17.54
6b784eee-0a5a2c89.jpg,rain,3,13.67
6b784eee-0a5a2c89.jpg,rain,4,11.28
6b784eee-0a5a2c89.jpg,rain,5,9.57
6b784eee-0a5a2c89.jpg,rain,6,8.31
6b784eee-0a5a2c89.jpg,rain,7,7.34
6b784eee-0a5a2c89.jpg,rain,8,6.56
6b784eee-0a5a2c89.jpg,rain,9,5.92
6bb5a881-15e5c2c4.jpg,motion_blur,1,36.9
6bb5a881-15e5c2c4.jpg,motion_blur,2,32.35
6bb5a881-15e5c2c4.jpg,motion_blur,3,30.46
6bb5a881-15e5c2c4.jpg,motion_blur,4,29.17
6bb5a881-15e5c2c4.jpg,motion_blur,5,28.12
6bb5a881-15e5c2c4.jpg,motion_blur,6,27.3
6bb5a881-15e5c2c4.jpg,motion_blur,7,26.63
6bb5a881-15e5c2c4.jpg,motion_blur,8,26.05
6bb5a881-15e5c2c4.jpg,motion_blur,9,25.55
6bb5a881-15e5c2c4.jpg,low_light,1,11.34
6bb5a881-15e5c2c4.jpg,low_light,2,8.34
6bb5a881-15e5c2c4.jpg,low_light,3,6.14
6bb5a881-15e5c2c4.jpg,low_light,4,4.48
6bb5a881-15e5c2c4.jpg,low_light,5,3.18
6bb5a881-15e5c2c4.jpg,low_light,6,2.13
6bb5a881-15e5c2c4.jpg,low_light,7,1.31
6bb5a881-15e5c2c4.jpg,low_light,8,0.67
6bb5a881-15e5c2c4.jpg,low_light,9,0.21
6bb5a881-15e5c2c4.jpg,rain,1,23.15
6bb5a881-15e5c2c4.jpg,rain,2,19.57
6bb5a881-15e5c2c4.jpg,rain,3,15.43
6bb5a881-15e5c2c4.jpg,rain,4,13.02
6bb5a881-15e5c2c4.jpg,rain,5,11.3
6bb5a881-15e5c2c4.jpg,rain,6,10.07
6bb5a881-15e5c2c4.jpg,rain,7,9.1
6bb5a881-15e5c2c4.jpg,rain,8,8.33
6bb5a881-15e5c2c4.jpg,rain,9,7.64
6bd41587-d65ba5b4.jpg,motion_blur,1,34.28
6bd41587-d65ba5b4.jpg,motion_blur,2,29.43
6bd41587-d65ba5b4.jpg,motion_blur,3,27.26
6bd41587-d65ba5b4.jpg,motion_blur,4,26.0
6bd41587-d65ba5b4.jpg,motion_blur,5,25.09
6bd41587-d65ba5b4.jpg,motion_blur,6,24.35
6bd41587-d65ba5b4.jpg,motion_blur,7,23.72
6bd41587-d65ba5b4.jpg,motion_blur,8,23.16
6bd41587-d65ba5b4.jpg,motion_blur,9,22.68
6bd41587-d65ba5b4.jpg,low_light,1,9.79
6bd41587-d65ba5b4.jpg,low_light,2,7.37
6bd41587-d65ba5b4.jpg,low_light,3,5.5
6bd41587-d65ba5b4.jpg,low_light,4,4.05
6bd41587-d65ba5b4.jpg,low_light,5,2.9
6bd41587-d65ba5b4.jpg,low_light,6,1.95
6bd41587-d65ba5b4.jpg,low_light,7,1.2
6bd41587-d65ba5b4.jpg,low_light,8,0.61
6bd41587-d65ba5b4.jpg,low_light,9,0.19
6bd41587-d65ba5b4.jpg,rain,1,23.09
6bd41587-d65ba5b4.jpg,rain,2,18.44
6bd41587-d65ba5b4.jpg,rain,3,14.0
6bd41587-d65ba5b4.jpg,rain,4,11.36
6bd41587-d65ba5b4.jpg,rain,5,9.51
6bd41587-d65ba5b4.jpg,rain,6,8.18
6bd41587-d65ba5b4.jpg,rain,7,7.14
6bd41587-d65ba5b4.jpg,rain,8,6.34
6bd41587-d65ba5b4.jpg,rain,9,5.66
6d0d7bef-fb11b6e1.jpg,motion_blur,1,39.29
6d0d7bef-fb11b6e1.jpg,motion_blur,2,34.54
6d0d7bef-fb11b6e1.jpg,motion_blur,3,32.07
6d0d7bef-fb11b6e1.jpg,motion_blur,4,30.36
6d0d7bef-fb11b6e1.jpg,motion_blur,5,28.95
6d0d7bef-fb11b6e1.jpg,motion_blur,6,27.74
6d0d7bef-fb11b6e1.jpg,motion_blur,7,26.68
6d0d7bef-fb11b6e1.jpg,motion_blur,8,25.75
6d0d7bef-fb11b6e1.jpg,motion_blur,9,24.93
6d0d7bef-fb11b6e1.jpg,low_light,1,10.25
6d0d7bef-fb11b6e1.jpg,low_light,2,7.65
6d0d7bef-fb11b6e1.jpg,low_light,3,5.68
6d0d7bef-fb11b6e1.jpg,low_light,4,4.17
6d0d7bef-fb11b6e1.jpg,low_light,5,2.98
6d0d7bef-fb11b6e1.jpg,low_light,6,2.0
6d0d7bef-fb11b6e1.jpg,low_light,7,1.23
6d0d7bef-fb11b6e1.jpg,low_light,8,0.63
6d0d7bef-fb11b6e1.jpg,low_light,9,0.19
6d0d7bef-fb11b6e1.jpg,rain,1,22.6
6d0d7bef-fb11b6e1.jpg,rain,2,18.16
6d0d7bef-fb11b6e1.jpg,rain,3,14.08
6d0d7bef-fb11b6e1.jpg,rain,4,11.65
6d0d7bef-fb11b6e1.jpg,rain,5,9.93
6d0d7bef-fb11b6e1.jpg,rain,6,8.66
6d0d7bef-fb11b6e1.jpg,rain,7,7.69
6d0d7bef-fb11b6e1.jpg,rain,8,6.93
6d0d7bef-fb11b6e1.jpg,rain,9,6.29
6d57736c-a35808b9.jpg,motion_blur,1,39.34
6d57736c-a35808b9.jpg,motion_blur,2,34.73
6d57736c-a35808b9.jpg,motion_blur,3,32.6
6d57736c-a35808b9.jpg,motion_blur,4,31.27
6d57736c-a35808b9.jpg,motion_blur,5,30.28
6d57736c-a35808b9.jpg,motion_blur,6,29.51
6d57736c-a35808b9.jpg,motion_blur,7,28.88
6d57736c-a35808b9.jpg,motion_blur,8,28.33
6d57736c-a35808b9.jpg,motion_blur,9,27.86
6d57736c-a35808b9.jpg,low_light,1,11.13
6d57736c-a35808b9.jpg,low_light,2,8.15
6d57736c-a35808b9.jpg,low_light,3,6.0
6d57736c-a35808b9.jpg,low_light,4,4.37
6d57736c-a35808b9.jpg,low_light,5,3.11
6d57736c-a35808b9.jpg,low_light,6,2.09
6d57736c-a35808b9.jpg,low_light,7,1.28
6d57736c-a35808b9.jpg,low_light,8,0.66
6d57736c-a35808b9.jpg,low_light,9,0.21
6d57736c-a35808b9.jpg,rain,1,23.52
6d57736c-a35808b9.jpg,rain,2,21.52
6d57736c-a35808b9.jpg,rain,3,17.02
6d57736c-a35808b9.jpg,rain,4,14.57
6d57736c-a35808b9.jpg,rain,5,12.95
6d57736c-a35808b9.jpg,rain,6,11.79
6d57736c-a35808b9.jpg,rain,7,10.92
6d57736c-a35808b9.jpg,rain,8,10.24
6d57736c-a35808b9.jpg,rain,9,9.68
6d8a6d94-00a7ad92.jpg,motion_blur,1,36.69
6d8a6d94-00a7ad92.jpg,motion_blur,2,31.64
6d8a6d94-00a7ad92.jpg,motion_blur,3,29.33
6d8a6d94-00a7ad92.jpg,motion_blur,4,27.99
6d8a6d94-00a7ad92.jpg,motion_blur,5,27.03
6d8a6d94-00a7ad92.jpg,motion_blur,6,26.29
6d8a6d94-00a7ad92.jpg,motion_blur,7,25.69
6d8a6d94-00a7ad92.jpg,motion_blur,8,25.18
6d8a6d94-00a7ad92.jpg,motion_blur,9,24.73
6d8a6d94-00a7ad92.jpg,low_light,1,10.0
6d8a6d94-00a7ad92.jpg,low_light,2,7.5
6d8a6d94-00a7ad92.jpg,low_light,3,5.59
6d8a6d94-00a7ad92.jpg,low_light,4,4.11
6d8a6d94-00a7ad92.jpg,low_light,5,2.94
6d8a6d94-00a7ad92.jpg,low_light,6,1.98
6d8a6d94-00a7ad92.jpg,low_light,7,1.22
