img1,img2,method,n_keypoints_img1,n_keypoints_img2,n_good_matches,n_inliers,inlier_ratio,match_ratio,avg_match_distance,detect_time_sec,match_time_sec,visualization_path,augmentation,level,snr_db,match_ratio_vs_baseline
00e9be89-00001560.jpg,00e9be89-00001565.jpg,orb,2000,2000,472,418,0.8856,0.236,22.7182,0.1023,0.0478,,motion_blur,1,33.74542114186783,0.236
00e9be89-00001565.jpg,00e9be89-00001570.jpg,orb,2000,2000,59,36,0.6102,0.0295,30.9831,0.0759,0.0206,,motion_blur,1,33.93319921850386,0.0295
00e9be89-00001570.jpg,00e9be89-00001575.jpg,orb,2000,2000,68,31,0.4559,0.034,36.6471,0.0879,0.0218,,motion_blur,1,33.37386607599256,0.034
00e9be89-00001575.jpg,00e9be89-00001580.jpg,orb,2000,2000,115,76,0.6609,0.0575,32.1478,0.0997,0.0293,,motion_blur,1,32.70145202270912,0.0575
00e9be89-00001580.jpg,00e9be89-00001585.jpg,orb,2000,2000,46,25,0.5435,0.023,38.0,0.0569,0.0536,,motion_blur,1,31.79491496486708,0.023
00e9be89-00001585.jpg,00e9be89-00001590.jpg,orb,2000,2000,20,7,0.35,0.01,42.45,0.0827,0.0216,,motion_blur,1,31.76680068790791,0.01
00e9be89-00001590.jpg,00e9be89-00001595.jpg,orb,2000,2000,19,5,0.2632,0.0095,40.3158,0.0805,0.0546,,motion_blur,1,32.35486232389124,0.0095
00e9be89-00001595.jpg,00e9be89-00001600.jpg,orb,2000,2000,27,9,0.3333,0.0135,42.1111,0.0919,0.0493,,motion_blur,1,32.61059357759649,0.0135
00e9be89-00001600.jpg,00e9be89-00001605.jpg,orb,2000,2000,165,103,0.6242,0.0825,32.8485,0.0839,0.0221,,motion_blur,1,32.42303865732562,0.0825
00e9be89-00001605.jpg,00e9be89-00001610.jpg,orb,2000,2000,37,19,0.5135,0.0185,41.0541,0.2254,0.0819,,motion_blur,1,32.41771469917968,0.0185
00e9be89-00001610.jpg,00e9be89-00001620.jpg,orb,2000,2000,18,5,0.2778,0.009,43.5556,0.1891,0.0482,,motion_blur,1,32.988037107789,0.009
00e9be89-00001620.jpg,00e9be89-00001625.jpg,orb,2000,2000,47,22,0.4681,0.0235,36.4681,0.1105,0.049,,motion_blur,1,33.04885508533934,0.0235
00e9be89-00001625.jpg,00e9be89-00001630.jpg,orb,2000,2000,58,27,0.4655,0.029,35.0517,0.149,0.0487,,motion_blur,1,33.29964340628911,0.029
00e9be89-00001630.jpg,00e9be89-00001635.jpg,orb,2000,2000,31,8,0.2581,0.0155,42.4839,0.1104,0.0334,,motion_blur,1,31.399189313443937,0.0155
00e9be89-00001635.jpg,00e9be89-00001640.jpg,orb,2000,2000,15,5,0.3333,0.0075,49.4,0.1214,0.0254,,motion_blur,1,31.81916938396641,0.0075
00e9be89-00001640.jpg,00e9be89-00001645.jpg,orb,2000,2000,12,6,0.5,0.006,41.1667,0.091,0.0226,,motion_blur,1,33.31912088492776,0.006
00e9be89-00001645.jpg,00e9be89-00001650.jpg,orb,2000,2000,24,8,0.3333,0.012,32.9583,0.0822,0.0226,,motion_blur,1,31.7896985764632,0.012
00e9be89-00001650.jpg,00e9be89-00001655.jpg,orb,2000,2000,17,1,0.0588,0.0085,41.8235,0.105,0.0284,,motion_blur,1,31.68515727279045,0.0085
00e9be89-00001655.jpg,00e9be89-00001665.jpg,orb,2000,2000,9,5,0.5556,0.0045,46.6667,0.1858,0.0845,,motion_blur,1,31.990009740577303,0.0045
00e9be89-00001665.jpg,00e9be89-00001670.jpg,orb,2000,2000,16,7,0.4375,0.008,41.8125,0.1017,0.064,,motion_blur,1,32.43774234270265,0.008
00e9be89-00001670.jpg,00e9be89-00001675.jpg,orb,2000,2000,23,9,0.3913,0.0115,40.3913,0.0846,0.046,,motion_blur,1,32.85554298489875,0.0115
00e9be89-00001675.jpg,00e9be89-00001680.jpg,orb,2000,2000,27,11,0.4074,0.0135,38.9259,0.0761,0.0568,,motion_blur,1,32.42882039925669,0.0135
00e9be89-00001680.jpg,00e9be89-00001685.jpg,orb,2000,2000,17,6,0.3529,0.0085,38.4118,0.0903,0.0573,,motion_blur,1,31.221617151363613,0.0085
00e9be89-00001685.jpg,00e9be89-00001690.jpg,orb,2000,2000,10,5,0.5,0.005,42.9,0.058,0.063,,motion_blur,1,32.45865287489903,0.005
00e9be89-00001690.jpg,00e9be89-00001695.jpg,orb,2000,2000,13,5,0.3846,0.0065,38.9231,0.0803,0.0226,,motion_blur,1,35.83494744969292,0.0065
00e9be89-00001695.jpg,00e9be89-00001705.jpg,orb,2000,2000,23,10,0.4348,0.0115,38.0,0.1034,0.054,,motion_blur,1,36.99095152426966,0.0115
00e9be89-00001705.jpg,00e9be89-00001710.jpg,orb,2000,2000,120,91,0.7583,0.06,31.6333,0.0804,0.0477,,motion_blur,1,37.3827699318554,0.06
00e9be89-00001710.jpg,00e9be89-00001715.jpg,orb,2000,2000,48,27,0.5625,0.024,38.75,0.1059,0.0237,,motion_blur,1,36.89666627825671,0.024
00e9be89-00001715.jpg,00e9be89-00001720.jpg,orb,2000,2000,57,36,0.6316,0.0285,34.9298,0.1047,0.0319,,motion_blur,1,37.73251475087379,0.028557114228456915
00e9be89-00001720.jpg,00e9be89-00001725.jpg,orb,2000,2000,66,56,0.8485,0.033,31.9394,0.1048,0.0434,,motion_blur,1,38.68851634586542,0.033066132264529056
00e9be89-00001725.jpg,00e9be89-00001730.jpg,orb,2000,2000,77,58,0.7532,0.0385,32.1039,0.1104,0.0294,,motion_blur,1,37.8575471542844,0.0385
00e9be89-00001730.jpg,00e9be89-00001740.jpg,orb,2000,2000,18,7,0.3889,0.009,37.1667,0.1166,0.0494,,motion_blur,1,37.26739108063607,0.009
00e9be89-00001740.jpg,00e9be89-00001745.jpg,orb,2000,2000,4,4,1.0,0.002,35.25,0.1214,0.0637,,motion_blur,1,33.01667752930278,0.002
00e9be89-00001745.jpg,00e9be89-00001750.jpg,orb,2000,2000,11,5,0.4545,0.0055,44.7273,0.0956,0.0521,,motion_blur,1,31.63226070673722,0.0055
00e9be89-00001750.jpg,00e9be89-00001755.jpg,orb,2000,2000,63,50,0.7937,0.0315,34.4127,0.1241,0.0511,,motion_blur,1,34.967446628895374,0.0315
