image,class,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
3050b249-0ffbd6ec.jpg,all,11,3,3,0.2727272727272727,0.2727272727272727,0.9133777515824887
314cc010-3eab5c90.jpg,car,7,4,3,0.42857142857142855,0.5714285714285714,0.894713426205706
314cc010-3eab5c90.jpg,truck,1,1,0,0.0,1.0,
314cc010-3eab5c90.jpg,all,8,5,3,0.375,0.625,0.894713426205706
31765c6b-90b0d612.jpg,car,18,11,10,0.5555555555555556,0.6111111111111112,0.7657531928211256
31765c6b-90b0d612.jpg,all,18,11,10,0.5555555555555556,0.6111111111111112,0.7657531928211256
31cf6eba-5c84c636.jpg,car,7,2,2,0.2857142857142857,0.2857142857142857,0.8230782011951159
31cf6eba-5c84c636.jpg,truck,0,2,0,,,
31cf6eba-5c84c636.jpg,all,7,4,2,0.2857142857142857,0.5714285714285714,0.8230782011951159
32de2244-122f1783.jpg,car,5,2,2,0.4,0.4,0.7768063938254501
32de2244-122f1783.jpg,all,5,2,2,0.4,0.4,0.7768063938254501
33420085-32996107.jpg,car,19,7,7,0.3684210526315789,0.3684210526315789,0.7797872466305172
33420085-32996107.jpg,truck,1,2,1,1.0,2.0,0.5228846629699885
33420085-32996107.jpg,all,20,9,8,0.4,0.45,0.7476744236729511
3430a5e6-00ec38d2.jpg,car,4,2,2,0.5,0.5,0.7424669571201646
3430a5e6-00ec38d2.jpg,all,4,2,2,0.5,0.5,0.7424669571201646
35eb46d0-8f7e28a0.jpg,car,13,5,5,0.38461538461538464,0.38461538461538464,0.8686396572049911
35eb46d0-8f7e28a0.jpg,truck,2,2,1,0.5,1.0,0.771103237934612
35eb46d0-8f7e28a0.jpg,all,15,7,6,0.4,0.4666666666666667,0.8523835873265947
3735fc3d-69d8b80c.jpg,car,12,5,4,0.3333333333333333,0.4166666666666667,0.8278506355424178
3735fc3d-69d8b80c.jpg,all,12,5,4,0.3333333333333333,0.4166666666666667,0.8278506355424178
