img1,img2,method,n_keypoints_img1,n_keypoints_img2,n_good_matches,n_inliers,inlier_ratio,match_ratio,avg_match_distance,detect_time_sec,match_time_sec,visualization_path
00e9be89-00001555.jpg,00e9be89-00001560.jpg,orb,2000,2000,321,281,0.8754,0.1605,22.0997,0.0148,0.0036,
00e9be89-00001560.jpg,00e9be89-00001565.jpg,orb,2000,2000,472,378,0.8008,0.236,22.3771,0.0148,0.0035,
00e9be89-00001565.jpg,00e9be89-00001570.jpg,orb,2000,2000,66,44,0.6667,0.033,30.4091,0.0146,0.0036,
00e9be89-00001570.jpg,00e9be89-00001575.jpg,orb,2000,2000,71,27,0.3803,0.0355,36.493,0.0159,0.0038,
00e9be89-00001575.jpg,00e9be89-00001580.jpg,orb,2000,2000,107,78,0.729,0.0535,31.3551,0.0155,0.0041,
00e9be89-00001580.jpg,00e9be89-00001585.jpg,orb,2000,2000,64,28,0.4375,0.032,36.5,0.0162,0.0035,
00e9be89-00001585.jpg,00e9be89-00001590.jpg,orb,2000,2000,26,7,0.2692,0.013,43.5769,0.0162,0.0037,
00e9be89-00001590.jpg,00e9be89-00001595.jpg,orb,2000,2000,18,6,0.3333,0.009,41.2778,0.0147,0.0036,
00e9be89-00001595.jpg,00e9be89-00001600.jpg,orb,2000,2000,26,11,0.4231,0.013,39.3077,0.0152,0.0038,
00e9be89-00001600.jpg,00e9be89-00001605.jpg,orb,2000,2000,163,81,0.4969,0.0815,32.4417,0.0156,0.0035,
00e9be89-00001605.jpg,00e9be89-00001610.jpg,orb,2000,2000,25,14,0.56,0.0125,41.12,0.0155,0.0035,
00e9be89-00001610.jpg,00e9be89-00001620.jpg,orb,2000,2000,16,5,0.3125,0.008,43.625,0.0156,0.0035,
00e9be89-00001620.jpg,00e9be89-00001625.jpg,orb,2000,2000,44,21,0.4773,0.022,37.25,0.0151,0.0036,
00e9be89-00001625.jpg,00e9be89-00001630.jpg,orb,2000,2000,56,23,0.4107,0.028,35.6071,0.0151,0.0036,
00e9be89-00001630.jpg,00e9be89-00001635.jpg,orb,2000,2000,26,7,0.2692,0.013,44.1538,0.0151,0.0035,
00e9be89-00001635.jpg,00e9be89-00001640.jpg,orb,2000,2000,10,4,0.4,0.005,40.7,0.0155,0.0037,
00e9be89-00001640.jpg,00e9be89-00001645.jpg,orb,2000,2000,13,5,0.3846,0.0065,40.0,0.0145,0.0037,
00e9be89-00001645.jpg,00e9be89-00001650.jpg,orb,2000,2000,32,8,0.25,0.016,34.5,0.015,0.0035,
00e9be89-00001650.jpg,00e9be89-00001655.jpg,orb,2000,2000,18,6,0.3333,0.009,39.4444,0.0157,0.0035,
00e9be89-00001655.jpg,00e9be89-00001665.jpg,orb,2000,2000,8,4,0.5,0.004,43.0,0.0176,0.0038,
00e9be89-00001665.jpg,00e9be89-00001670.jpg,orb,2000,2000,19,8,0.4211,0.0095,40.3684,0.017,0.0035,
00e9be89-00001670.jpg,00e9be89-00001675.jpg,orb,2000,2000,29,8,0.2759,0.0145,38.2414,0.0155,0.0038,
00e9be89-00001675.jpg,00e9be89-00001680.jpg,orb,2000,2000,26,14,0.5385,0.013,36.3077,0.0162,0.0039,
00e9be89-00001680.jpg,00e9be89-00001685.jpg,orb,2000,2000,11,4,0.3636,0.0055,39.5455,0.0182,0.0035,
00e9be89-00001685.jpg,00e9be89-00001690.jpg,orb,2000,2000,10,4,0.4,0.005,37.8,0.0184,0.0042,
00e9be89-00001690.jpg,00e9be89-00001695.jpg,orb,2000,2000,14,6,0.4286,0.007,41.3571,0.016,0.0035,
00e9be89-00001695.jpg,00e9be89-00001705.jpg,orb,2000,2000,23,9,0.3913,0.0115,34.6957,0.0141,0.0036,
00e9be89-00001705.jpg,00e9be89-00001710.jpg,orb,2000,2000,120,89,0.7417,0.06,31.8833,0.0133,0.0035,
00e9be89-00001710.jpg,00e9be89-00001715.jpg,orb,2000,2000,39,20,0.5128,0.0195,38.4359,0.0134,0.0036,
00e9be89-00001715.jpg,00e9be89-00001720.jpg,orb,2000,1996,53,36,0.6792,0.0266,33.6038,0.0137,0.0036,
00e9be89-00001720.jpg,00e9be89-00001725.jpg,orb,1996,2000,76,63,0.8289,0.0381,31.7105,0.0134,0.0037,
00e9be89-00001725.jpg,00e9be89-00001730.jpg,orb,2000,2000,82,64,0.7805,0.041,31.122,0.0131,0.0036,
00e9be89-00001730.jpg,00e9be89-00001740.jpg,orb,2000,2000,25,10,0.4,0.0125,39.4,0.0133,0.0038,
00e9be89-00001740.jpg,00e9be89-00001745.jpg,orb,2000,2000,4,4,1.0,0.002,44.75,0.0165,0.0037,
00e9be89-00001745.jpg,00e9be89-00001750.jpg,orb,2000,2000,8,4,0.5,0.004,43.75,0.0169,0.0035,
00e9be89-00001750.jpg,00e9be89-00001755.jpg,orb,2000,2000,52,36,0.6923,0.026,34.4231,0.0143,0.0036,
00e9be89-00001755.jpg,00e9be89-00001760.jpg,orb,2000,2000,26,16,0.6154,0.013,35.5385,0.0147,0.0036,
00e9be89-00001760.jpg,00e9be89-00001765.jpg,orb,2000,2000,18,10,0.5556,0.009,36.9444,0.0157,0.0035,
00e9be89-00001765.jpg,00e9be89-00001770.jpg,orb,2000,2000,29,13,0.4483,0.0145,36.2759,0.0158,0.0036,
00e9be89-00001770.jpg,00e9be89-00001775.jpg,orb,2000,2000,56,37,0.6607,0.028,33.9643,0.0155,0.0036,
00e9be89-00001775.jpg,00e9be89-00001780.jpg,orb,2000,2000,40,25,0.625,0.02,32.825,0.0161,0.0035,
00e9be89-00001780.jpg,00e9be89-00001785.jpg,orb,2000,2000,37,21,0.5676,0.0185,35.5676,0.0163,0.0035,
00e9be89-00001785.jpg,00e9be89-00001795.jpg,orb,2000,2000,36,20,0.5556,0.018,36.1389,0.0145,0.0036,
00e9be89-00001795.jpg,00e9be89-00001800.jpg,orb,2000,2000,920,899,0.9772,0.46,20.1728,0.0146,0.0036,
00e9be89-00001800.jpg,00e9be89-00001810.jpg,orb,2000,2000,251,107,0.4263,0.1255,29.239,0.0143,0.0037,
00e9be89-00001810.jpg,00e9be89-00001815.jpg,orb,2000,2000,195,70,0.359,0.0975,30.4103,0.0142,0.0036,
00e9be89-00001815.jpg,00e9be89-00001820.jpg,orb,2000,2000,53,17,0.3208,0.0265,36.9057,0.0143,0.0035,
00e9be89-00001820.jpg,00e9be89-00001825.jpg,orb,2000,2000,64,22,0.3438,0.032,37.0625,0.0146,0.0036,
00e9be89-00001825.jpg,00e9be89-00001830.jpg,orb,2000,2000,63,25,0.3968,0.0315,35.9365,0.0159,0.0045,
00e9be89-00001830.jpg,00e9be89-00001840.jpg,orb,2000,2000,24,6,0.25,0.012,39.2083,0.0164,0.0041,
00e9be89-00001840.jpg,00e9be89-00001845.jpg,orb,2000,2000,1178,1166,0.9898,0.589,16.7776,0.0171,0.0057,
00e9be89-00001845.jpg,00e9be89-00001865.jpg,orb,2000,2000,980,971,0.9908,0.49,18.8592,0.0168,0.0108,
00e9be89-00001865.jpg,00e9be89-00001870.jpg,orb,2000,2000,1004,956,0.9522,0.502,19.5189,0.0166,0.0036,
00e9be89-00001870.jpg,00e9be89-00001875.jpg,orb,2000,2000,1081,1074,0.9935,0.5405,16.8575,0.0167,0.0036,
00e9be89-00001875.jpg,00e9be89-00001885.jpg,orb,2000,2000,1051,1032,0.9819,0.5255,18.5281,0.0165,0.0035,
00e9be89-00001885.jpg,00e9be89-00001890.jpg,orb,2000,2000,1117,1102,0.9866,0.5585,17.1003,0.0166,0.0036,
00e9be89-00001890.jpg,00e9be89-00001895.jpg,orb,2000,2000,1104,1090,0.9873,0.552,16.7953,0.017,0.0035,
00e9be89-00001895.jpg,00e9be89-00001900.jpg,orb,2000,2000,1102,1079,0.9791,0.551,17.8975,0.0167,0.0035,
00e9be89-00001900.jpg,00e9be89-00001905.jpg,orb,2000,2000,327,163,0.4985,0.1635,28.9541,0.0168,0.0035,
00e9be89-00001905.jpg,00e9be89-00001915.jpg,orb,2000,2000,38,15,0.3947,0.019,34.1842,0.0157,0.0035,
